Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
346672,Underworld: Blood Wars,Anna Foerster,Kate Beckinsale,Theo James,Lara Pulver,Fantasy Action Thriller Horror,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",5.7,79958,2017
388202,Arsenal,Steven C. Miller,Adrian Grenier,John Cusack,Nicolas Cage,Thriller Crime,"After the deadbeat brother of a businessman is assumed to be in on his own kidnapping, his sibling must take action to rescue him.",4,4889,2017
828373,Between Us,Rafael Palacio Illingworth,Olivia Thirlby,Ben Feldman,Adam Goldberg,Drama,"Elodie and Laetitia live in close love and dream of having a child. As Elodie discovers that she cannot get pregnant because of a health problem and encounters financial troubles, they decide to take a roommate.",9,12,2017
262841,Monster Trucks,Chris Wedge,Lucas Till,Jane Levy,Barry Pepper,Action Comedy Sci-Fi,"Tripp is a high school senior with a knack for building trucks who makes an incredible discovery - a gas-guzzling creature named Creech. To protect his mischievous new friend, Tripp hides Creech under the hood of his latest creation, turning it into a real-life super-powered Monster Truck. Together, this unlikely duo with a shared taste for speed team up on a wild and unforgettable journey to reunite Creech with his family.",5.7,18514,2017
292280,The Bye Bye Man,Stacy Title,Douglas Smith,Michael Trucco,Lucien Laviscount,Horror Thriller,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",4.3,25584,2017
324542,Sleepless,Baran bo Odar,Jamie Foxx,Michelle Monaghan,Dermot Mulroney,Action Crime Thriller,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters get T, DownsÃ¢ÂÂ teenage son. In one sleepless night, he will have to rescue his son T (whom they got), evade an internal affairs investigation and bring the kidnappers to justice.",5.6,33866,2017
352885,The Book of Love,Bill Purple,Jason Sudeikis,Jessica Biel,Maisie Williams,Drama,"After tragedy strikes Henry and Penny, he befriends a tenacious young girl and discovers she is constructing a raft to sail across the Atlantic to find her lost father. Together, along with some unlikely friends, they set forth to construct the vessel and subsequently rebuild their lives.",6,4680,2017
381288,Split,M. Night Shyamalan,James McAvoy,Anya Taylor-Joy,Betty Buckley,Horror Thriller,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him Ã¢ÂÂ as well as everyone around him Ã¢ÂÂ as the walls between his compartments shatter apart.",7.3,536702,2017
47971,XXX: Return of Xander Cage,D. J. Caruso,Vin Diesel,Donnie Yen,Deepika Padukone,Action Adventure Crime,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",5.2,96150,2017
422114,The Resurrection of Gavin Stone,Dallas Jenkins,Brett Dalton,Anjelah Johnson,Neil Flynn,Comedy Drama,"Gavin Stone, a washed-up former child star, is forced to do community service at a local megachurch and pretends to be Christian so he can land the part of Jesus in their annual Passion Play, only to discover that the most important role of his life is far from Hollywood.",6.3,2462,2017
