Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
10782,Basic,John McTiernan,John Travolta, Connie Nielsen, Samuel L. Jackson,Action Drama Mystery Thriller Crime,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,6.4,65650,2003
21413,The Battle of Shaker Heights,"Efram Potelle, Kyle Rankin",Shia La Beouf, Elden Henson, Amy Smart,Comedy Drama Romance,"A quirky teen with a penchant for war reenactments, Kelly Ernswiler obsesses over military tactics with his buddy Bart. The school bully is one of Kelly's regular headaches, and he also has to deal with a frustrating situation at home, where his father is a recovering drug addict. Kelly's life gets even more complicated when he falls for Tabby, Bart's pretty and soon-to-be-wed older sister.",6,4548,2003
36859,Bells of Innocence,Alin Bijan,Mike Norris, Marshall R. Teague, Chuck Norris,Action Adventure Sci-Fi Thriller,"Jux Jonas is stuck deep in the heart of Texas with his friends Oren and Conrad after an emergency plane landing. Soon, they realize they're far from safety, stranded in a strange community where the locals seem under the spell of a voice from a short-wave radio owned by a local rancher. Will they ever escape? Also co-stars Norris's famous father, Chuck, in a supporting role.",2.9,890,2003
16668,The Best Two Years,Scott S. Anderson,K.C. Clyde, Kirby Heyborne, David Nibley,Comedy Drama,"Two pairs of Mormon missionaries from America live in a beaten-up apartment in the Dutch city of Haarlem. Their personalities are distinctly different. Elder Johnson is the District Leader and oversees their efforts. His companion, the vain Elder Van Pelt, seeks to become the assistant to the mission president (the top post available) as soon as possible. The capable Elder Rogers has become disillusioned and inattentive to his duties ever since a previous missionary companion returned to America and married Elder Roger's girlfriend. The three meet Elder Roger's new companion, Elder Calhoun, in the train station. This new elder is a nerdy but enthusiastic ""greenie"" that has just arrived from the Missionary Training Center (MTC) in Utah. Unfortunately, his training did not give him much fluency in the Dutch language. But as luck would have it, the first person he approaches to proselytize is a fellow American named Kyle.",7.5,1680,2003
9839,Beyond Borders,Martin Campbell,Angelina Jolie, Clive Owen,Linus Roache,Drama Romance Adventure War,"Sarah Jordan, an American living in London in 1984, is married to the son of a wealthy British industrialist. She encounters Nick Callahan, a renegade doctor, whose impassioned plea for help to support his relief efforts in war-torn Africa moves her deeply. As a result, Sarah embarks upon a journey of discovery that leads to danger, heartbreak and romance in the far corners of the world.",6.4,28908,2003
587,Big Fish,Tim Burton,Ewan McGregor, Albert Finney, Billy Crudup,Adventure Fantasy Drama,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",8,454153,2003
12253,Biker Boyz,Reggie Rock Bythewood,Laurence Fishburne, Djimon Hounsou, Derek Luke,Action Drama,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",4.6,13966,2003
69217,Black Cadillac,John Murlowski,Randy Quaid, Shane Johnson, Josh Hammond,Drama Thriller Horror,Three young men become terrorized in a high-speed car chase with a mysterious pursuant.,5.7,3353,2003
24619,Blind Horizon,Michael Haussman,Val Kilmer, Neve Campbell, Sam Shepard,Drama Thriller Mystery,"Left for dead in the remote Southwest, Frank is found clinging to life and in a state of amnesia. As he recovers, ominous memories begin to flash back...",5.5,4882,2003
22081,Blizzard,LeVar Burton,Brenda Blethyn, Christopher Plummer, Kevin Pollak,Family Comedy,A young girl's aunt tells her the tale of a young ice skater and an enchanted reindeer.,5.8,1177,2003
9557,Boat Trip,Mort Nathan,Cuba Gooding, Jr., Horatio Sanz,Comedy,"Two guys whose love lives are a wreck look forward to finding ladies on the high seas. Unfortunately, they've mistakenly been booked on a gay cruise.",4.9,32163,2003
10678,Bringing Down the House,Adam Shankman,Steve Martin, Queen Latifah, Eugene Levy,Comedy Drama,"Uptight lawyer Peter Sanderson wants to dive back into dating after his divorce and has a hard time meeting the right women. He tries online dating and lucks out when he starts chatting with a fellow lawyer. The two agree to meet in the flesh, but the woman he meets -- an escaped African-American convict named Charlene -- is not what he expected. Peter is freaked out, but Charlene tries to convinces him to take her case and prove her innocence. Along the way she wreaks havoc on his middle-class life as he gets a lesson in learning to lighten up.",5.6,38765,2003
55099,Bringing Rain,Noah Buschel,Adrian Grenier, Niesha Butler,Merritt Wever,Drama Romance,"Stuck together for the last month of school, a group of boarding school students are faced with either dealing with the reality of the damage done, or drifting off into isolated fantasies and denials.",5.5,194,2003
10009,Brother Bear,"Aaron Blaise, Bob Walker",Joaquin Phoenix, Jeremy Suarez, Rick Moranis,Adventure Animation Family,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",6.8,120606,2003
12703,The Brown Bunny,Vincent Gallo,Vincent Gallo,ChloÃ« Sevigny,Cheryl Tiegs,Drama,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",4.9,16366,2003
310,Bruce Almighty,Tom Shadyac,Jim Carrey, Morgan Freeman, Jennifer Aniston,Fantasy Comedy,"Bruce Nolan toils as a 'human interest' television reporter in Buffalo, N.Y., but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules GodÃ¢ÂÂand the Almighty responds, endowing Bruce with all of His divine powers.",6.8,425301,2003
11817,Bulletproof Monk,Paul Hunter,Chow Yun-fat, Seann William Scott, Jaime King,Action Comedy Fantasy,"A mysterious and immortal Tibetan kung fu master, who has spent the last 60 years traveling around the world protecting the ancient Scroll of the Ultimate, mentors a selfish street kid in the ancient intricacies of kung fu.",5.4,51668,2003
33339,Camp,Todd Graff,Daniel Letterle, Joanna Chilcoat, Robin de Jesus,Comedy Music Drama,"Misfits in their lives back home, a group of young people live it up at musical-theater camp. While the sports counselor is completely ignored, the kids' spend all their time in rehearsal for a grueling schedule that involves a new show every two weeks. Several personal stories come to the fore.",6.2,6115,2003
4592,Carolina,Marleen Gorris,Julia Stiles, Shirley MacLaine, Alessandro Nivola,Comedy Romance,A young woman escapes her wildly eccentric family in search for a life of normalcy.,6.1,4290,2003
38244,Casa de los Babys,John Sayles,Marcia Gay Harden, Maggie Gyllenhaal, Daryl Hannah,Drama,"A group of women, including Skipper, the wealthy young Jennifer and the domineering Nan, journey from the United States to South America in hopes of easily adopting children. Unfortunately, their plans are complicated by local laws that require the women to live in the foreign nation for an extended period before they can take in orphaned kids. While stuck in another country, the women bond as they share their aspirations and anxieties.",6.4,2199,2003
10588,The Cat in the Hat,Bo Welch,Mike Myers, Alec Baldwin, Dakota Fanning,Comedy Adventure Family Fantasy,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",4.1,86788,2003
9471,Charlie's Angels: Full Throttle,McG,Cameron Diaz, Drew Barrymore, Lucy Liu,Action Adventure Comedy,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",4.9,131693,2003
24621,Chasing Papi,Linda Mendoza,Roselyn Sánchez,Sofia Vergara, Jaci Velasquez,Comedy Romance,"Playboy Thomas Fuentes has so far been able to skate by in life on good looks and charm alone. But when his duplicitous relationships with three women -- impassioned waitress Cici, meticulous lawyer Lorena and bored socialite Patricia -- spiral out of control, he suffers a mental breakdown. His doctor recommends that he choose just one girlfriend -- but can he choose in time before they discover his deception?",4.8,4380,2003
691683,Cheaper by the Dozen,Shawn Levy,Steve Martin, Bonnie Hunt, Hilary Duff,Family Comedy,"This remake of the beloved classic follows the raucous exploits of a blended family of 12, the Bakers, as they navigate a hectic home life while simultaneously managing their family business.",5.9,107293,2003
71312,Christmas Child,Bill Ewing,William R. Moses, Steven Curtis Chapman, Megan Follows,Family,A life-sized nativity leads a man to learn about his past and lost family.,6.2,645,2003
883,Coffee and Cigarettes,Jim Jarmusch,Roberto Benigni, Steven Wright, Joie Lee,Comedy Drama,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,7,66625,2003
12767,Cold Creek Manor,Mike Figgis,Dennis Quaid, Sharon Stone, Stephen Dorff,Mystery Thriller,"A family moves from New York into an old mansion in the countryside, still filled with the previous owner's things. As they begin to make it their own, a series of events begin to occur that makes them believe that the former inhabitants are not yet gone.",5,24399,2003
2289,Cold Mountain,Anthony Minghella,Jude Law, Nicole Kidman,Renée Zellweger,Drama War History Adventure Romance,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",7.2,154240,2003
1047016,Comandante,Oliver Stone,Fidel Castro,Oliver Stone,Juanita Vera,Drama History War,"One dark night during the early phases of WWII, the Italian Royal Navy submarine Cappellini sinks an armed merchant ship sailing with lights out. At that moment, its commander Salvatore Todaro makes a decision that was destined to go down in history: to save the 26 shipwrecked Belgians who otherwise would have drowned in the middle of the Atlantic Ocean and disembark them at the nearest safe harbor. To make room for them on board his submarine, he is forced to navigate on the surface of the water for three days, visible to the enemy forces and endangering his life and that of his men.",6.9,3864,2003
52036,The Company,Robert Altman,Neve Campbell, Malcolm McDowell, James Franco,Romance Music Drama,"Ensemble drama centered around a group of ballet dancers, with a focus on one young dancer who's poised to become a principal performer.",6.2,6781,2003
10743,Confidence,James Foley,Edward Burns, Rachel Weisz, Dustin Hoffman,Action Comedy Thriller Crime Mystery,"What Jake Vig doesn't know just might get him killed. A sharp and polished grifter, Jake has just swindled thousands of dollars from the unsuspecting Lionel Dolby with the help of his crew. It becomes clear that Lionel wasn't just any mark, he was an accountant for eccentric crime boss Winston King. Jake and his crew will have to stay one step ahead of both the criminals and the cops to finally settle their debt.",6.6,35108,2003
10744,The Cooler,Wayne Kramer,William H. Macy, Maria Bello, Alec Baldwin,Romance Drama,"Bernie works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow, is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario.",6.9,35191,2003
9341,The Core,Jon Amiel,Aaron Eckhart, Hilary Swank, Delroy Lindo,Action Thriller Adventure Sci-Fi,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",5.5,105938,2003
952003,Cosmopolitan,Nisha Ganatra,Roshan Seth, Carol Kane, Madhur Jaffrey,Drama Romance,"Focusing predominantly on Mexico City, this new work is an exploration of immigration and the ways in which different cultures intertwine or remain separate, via the prism of ethnic cuisines and the history of food. Excavating the surprising histories of various street foods, and interviewing individuals of different backgrounds, Yonemoto meditates on the visible and invisible manifestations of cross-cultural influence.",7.5,97,2003
10623,Cradle 2 the Grave,Andrzej Bartkowiak,Jet Li, DMX, Kelly Hu,Action Crime Drama,"Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him.",5.8,46298,2003
6277,Crime Spree,Brad Mirman,G�rard Depardieu, Harvey Keitel, Johnny Hallyday,Comedy Crime Action,"An out-of-town heist becomes a nightmare for a crew of French burglars when they mistakenly rob the head of the Chicago mafia. Unaccustomed to the ways of the American underworld, it is not long before they have the mafia, the FBI and a couple of street gangs on their backs as they attempt to make their way back to Paris.",6.4,5611,2003
10708,Daddy Day Care,Steve Carr,Eddie Murphy, Jeff Garlin, Steve Zahn,Comedy Family,"Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.",5.6,72577,2003
9480,Daredevil,Mark Steven Johnson,Ben Affleck, Jennifer Garner, Michael Clarke Duncan,Fantasy Action,A man blinded in a childhood accident fights crime using his superhumanly-elevated remaining senses.,5.3,226923,2003
4911,Dark Blue,Ron Shelton,Kurt Russell, Scott Speedman, Michael Michele,Crime Drama Thriller Action,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",6.6,23651,2003
10727,Darkness Falls,Jonathan Liebesman,Chaney Kley, Emma Caulfield, Lee Cormie,Thriller Horror,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",5,33110,2003
26454,Deliver Us from Eva,Gary Hardwick,LL Cool J, Gabrielle Union,Essence Atkins,Comedy Romance,"Eva Dandridge is a very uptight young woman who constantly meddles in the affairs of her sisters and their husbands. Her in-laws, who are tired of Eva interfering in their lives, decide to set her up with someone so she can leave them alone. They end up paying Ray, the local ""playboy,"" $5,000 to date her. The plan goes by smoothly, but troubles comes when Ray actually falls in love with Eva.",6,7612,2003
30669,Devil's Pond,Joel Viertel,Tara Reid, Kip Pardue,Meredith Baxter,Thriller Drama,"After a brief courtship, Julianne marries her handsome boyfriend, Mitch. To celebrate their honeymoon, the couple travel to a remote cabin on a small island. When they arrive, however, Mitch becomes aggressive and physically abusive, and Julianne soon realizes he's not the ideal husband she once thought he was. Knowing that Mitch doesn't plan on ever letting her leave the island, Julianne, who is afraid of water, must find a way to escape.",5.3,4219,2003
13778,Dickie Roberts: Former Child Star,Sam Weisman,David Spade, Mary McCormack,Alyssa Milano,Comedy,"TV child star of the '70s, Dickie Roberts is now 35 and parking cars. Craving to regain the spotlight, he auditions for a role of a normal guy, but the director quickly sees he is anything but normal. Desperate to win the part, Dickie hires a family to help him replay his childhood and assume the identity of an average, everyday kid.",5.5,15320,2003
9499,Le Divorce,James Ivory,Kate Hudson, Naomi Watts,Brigitte Tanguy,Drama Romance,"While visiting her sister in Paris, a young woman finds romance and learns her brother-in-law is a philanderer.",8.6,88,2003
10720,Down with Love,Peyton Reed,Ewan McGregor,Renée Zellweger, David Hyde Pierce,Comedy Romance,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",6.3,43712,2003
6171,Dreamcatcher,Lawrence Kasdan,Morgan Freeman, Thomas Jane, Jason Lee,Drama Horror Sci-Fi Thriller,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them.",5.5,95508,2003
10152,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,Derek Richardson, Eric Christian Olsen, Eugene Levy,Comedy,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",3.4,41879,2003
7288,Duplex,Danny DeVito,Ben Stiller, Drew Barrymore, Eileen Essell,Comedy,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!",5.9,60062,2003
17995,Dysfunktional Family,George Gallo,Eddie Griffin,Joe Howard,Matthew Brent,Comedy Documentary,"Between sets from his hilarious live stand-up routine, in which he riffs on everything from Michael Jackson to terrorism, comedian Eddie Griffin tours his hometown of Kansas City and introduces viewers to his eccentric clan in this edgy mockumentary. Griffin's uproarious family members include oddballs such as Uncle Buckey, a former pimp, and Uncle Curtis, who possesses an extensive porn collection ... much of which he filmed himself!",6.5,897,2003
1807,Elephant,Gus Van Sant,Alex Frost, Eric Deulen, John Robinson,Crime Drama,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,7.1,95834,2003
10719,Elf,Jon Favreau,Will Ferrell, James Caan, Zooey Deschanel,Comedy Family Fantasy,"When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic publisher.",7.1,296402,2003
6884,Evil Alien Conquerors,Chris Matheson,Diedrich Bader, Chris Parnell,Michael Weston,Comedy Sci-Fi,Inept beings from the planet Kabijj land on Earth and attempt to behead all of its beings and take over the planet,4.8,1125,2003
41283,Faster,Mark Neale,Valentino Rossi,Ewan McGregor,Max Biaggi,Crime Drama Action Thriller,"After 10 years in prison, Driver is now a free man with a single focus - hunting down the people responsible for brutally murdering his brother.",7.7,1459,2003
14770,Festival Express,Bob Smeaton,Janis Joplin, Grateful Dead,The Band,Documentary History Music,"The filmed account of a large Canadian rock festival train tour boasting major acts.  In the summer of 1970, a chartered train crossed Canada carrying some of the world's greatest rock bands. The Grateful Dead, Janis Joplin, The Band, Buddy Guy, and others lived (and partied) together for five days, stopping in major cities along the way to play live concerts. Their journey was filmed.",7.4,2394,2003
22309,The Fighting Temptations,Jonathan Lynn,Cuba Gooding, Jr., Beyoncé Knowles,Comedy Music Romance,"Darrin Hill, a slick-talking but down-on- his-luck NYC advertising exec, returns to his hometown in Georgia to claim the inheritance his aunt left him. But before Darrin can collect the money, he must fulfill his aunt's final wish -- to create a local choir.",5.6,7506,2003
9358,Final Destination 2,David R. Ellis,Ali Larter, A. J. Cook, Michael Landes,Horror Mystery,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",6.2,178635,2003
12,Finding Nemo,"Andrew Stanton, Lee Unkrich",Albert Brooks, Ellen DeGeneres, Alexander Gould,Animation Family,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",8.2,1092602,2003
17345,Flywheel,Alex Kendrick,Lisa Arnold, Alex Kendrick, Tracy Goode,Drama Family,"Jay Austin wants to sell you a used car, but watch out! Many victims have fallen prey to his smiling face and hasty promises. Austin does everything his way until his dishonesty and manipulation are exposed. Like many men, he becomes disgusted by the masks he wears and the lies he tells. In every man's life, there can be a turning point. When Jay makes his turn, he never looks back.",6.6,4611,2003
12698,The Fog of War,Errol Morris,Robert McNamara,John F. Kennedy,Fidel Castro,Documentary,"Using archival footage, cabinet conversation recordings, and an interview of the 85-year-old Robert McNamara, The Fog of War depicts his life, from working as a WWII whiz-kid military officer, to being the Ford Motor Company's president, to managing the Vietnam War as defense secretary for presidents Kennedy and Johnson.",8.1,24700,2003
196257,Freaky Friday,Mark Waters,Lindsay Lohan, Jamie Lee Curtis, Chad Michael Murray,Comedy Family Fantasy TV Movie,"Fun-loving Annabelle Andrews and her uptight mother, Ellen, have a hard time getting along with each other. One Friday the 13th, they both wear magical necklaces that make them switch bodies for the day.",6.3,149237,2003
6466,Freddy vs. Jason,Ronny Yu,Robert Englund, Ken Kirzinger, Monica Keena,Horror,"Freddy Krueger enlists Jason Voorhees to kill on his behalf on Elm Street, in order to restore fear and haunt children's dreams.",5.7,125611,2003
31246,From Justin to Kelly,Robert Iscove,Justin Guarini, Kelly Clarkson,Katherine Bailess,Comedy Romance,"A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing.",1.9,26938,2003
66667,Gang of Roses,Jean-Claude La Marre,Lil' Kim, LisaRaye McCoy, Marie Matiko,Western Action Drama,"Set in the 1800's, the town of Flat ridge is over run by a band of outlaws looking for lost treasure said to be buried somewhere in town. In their quest for dominance, the outlaws kill Sally, a whore who happens to be the sister of Rachel and a 1/5 member of the Roses Gang. With the weight of grief on her heart, Rachel decides to shed her new found religious faith to bring vengeance upon her sister's killers. After placing Sally to rest, she goes in search of her former posse to assist her in the reckoning of the outlaws wrong doing.",2.5,1200,2003
