Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
168705,BloodRayne,Uwe Boll,Kristanna Loken,Ben Kingsley,Michael Madsen,Action Fantasy Horror,"In 18th-century Romania, after spending much of her life in a traveling circus, human-vampire hybrid Rayne escapes and plots to take down her father, Kagan, the evil vampire king. When she's discovered by three vampire hunters, she manages to convince them to spare her life and join her cause. But slaying a vampire as powerful as Kagan will be no easy task.",3,36900,2006
9900,Grandma's Boy,Nicholaus Goossen,Allen Covert,Doris Roberts,Nick Swardson,Comedy,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",6.9,87080,2006
1690,Hostel,Eli Roth,Jay Hernandez,Derek Richardson,Ei�ur Gu�johnsen,Horror,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",7,75,2006
9918,Glory Road,James Gartner,Josh Lucas,Derek Luke,Jon Voight,Drama History,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",7.2,48192,2006
10982,Hoodwinked!,Cory Edwards,Anne Hathaway,Glenn Close,Jim Belushi,Animation Comedy Family Crime,"Little Red Riding Hood: A classic story, but there's more to every tale than meets the eye. Before you judge a book by its cover, you've got to flip through the pages. In the re-telling of this classic fable, the story begins at the end of the tale and winds its way back. Chief Grizzly and Detective Bill Stork investigate a domestic disturbance at Granny's cottage, involving a karate-kicking Red Riding Hood, a sarcastic wolf and an oafish Woodsman.",6.4,8,2006
17379,Last Holiday,Wayne Wang,Queen Latifah,LL Cool J,Timothy Hutton,Adventure Comedy Drama,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",6.5,35040,2006
550060,Tristan and Isolde,Kevin Reynolds,James Franco,Sophia Myles,Rufus Sewell,Music,"Story about the love of Tristan and Isolde, wife of Tristan's uncle",6.8,53954,2006
14120,End of the Spear,Jim Hanon,Louie Leonardo,Chad Allen,Jack Guzman,Adventure Drama History,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people.",6.7,5445,2006
10947,High School Musical,Kenny Ortega,Zac Efron,Vanessa Hudgens,Ashley Tisdale,Comedy Drama Family Music Romance TV Movie,"Troy, the popular captain of the basketball team, and Gabriella, the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself.",5.5,94312,2006
834,Underworld: Evolution,Len Wiseman,Kate Beckinsale,Scott Speedman,Tony Curran,Fantasy Action Thriller,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",6.7,207304,2006
