Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
14844,Chasing Liberty,Andy Cadiff,Mandy Moore,Matthew Goode,Jeremy Piven,Comedy Romance,"The President's daughter, unable to experience life like a normal 18 year-old, escapes from her entourage of Secret Service agents while traveling in Europe. She falls in love with a handsome British stranger, who also happens to be working undercover for her father.",6.1,40701,2004
26710,My Baby's Daddy,Cheryl Dunye,Eddie Griffin,Anthony Anderson,Michael Imperioli,Comedy,A trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time.,4.5,3859,2004
5966,Along Came Polly,John Hamburg,Ben Stiller,Jennifer Aniston,Philip Seymour Hoffman,Comedy Romance,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",6,142114,2004
14741,The Goodbye Girl,Richard Benjamin,Jeff Daniels,Patricia Heaton,Hallie Kate Eisenberg,Comedy Drama Romance,"After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.",6,1304,2004
124117,Pixel Perfect,Mark A.Z. Dippé,Ricky Ullman,Leah Pipes,Spencer Redford,Family TV Movie Sci-Fi Comedy,"Samantha's band, the Zettabytes, is meeting with little success, so her friend Roscoe uses his knowledge of technology designed by his father to create a holographic lead singer, Loretta Modern. The band instantly becomes successful, but Samantha begins to feel alienated, Roscoe discovers feelings for Samantha, and Loretta struggles with individuality.",5.6,3857,2004
43137,Teacher's Pet,Timothy BjÃÂ¶rklund,Nathan Lane,Kelsey Grammer,Shaun Fleming,Comedy Romance,A rugged city editor poses as a journalism student and flirts with the professor.,5.7,1912,2004
10718,Torque,Joseph Kahn,Martin Henderson,Ice Cube,Monet Mazur,Action,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.",4.1,29245,2004
41851,Everyday People,Jim McKay,Jordan Gelber,Ron Butler,Reg E. Cathey,Drama TV Movie,The closing of a local restaurant concerns a number of employees who've dedicated their lives to the eatery,6.5,1281,2004
540,D.E.B.S.,Angela Robinson,Sara Foster,Jordana Brewster,Meagan Good,Action Comedy Romance,The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.,5.4,17383,2004
1954,The Butterfly Effect,Eric Bress,Ashton Kutcher,Amy Smart,Elden Henson,Sci-Fi Thriller,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",7.6,513266,2004
13476,Win a Date with Tad Hamilton!,Robert Luketic,Kate Bosworth,Josh Duhamel,Topher Grace,Comedy Romance,"A small-town girl wins a date with a Hollywood star through a contest. When the date goes better than expected, a love triangle forms between the girl, the celebrity, and the girl's best friend.",5.6,29195,2004
12634,The Big Bounce,George Armitage,Owen Wilson,Morgan Freeman,Gary Sinise,Comedy Crime,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",4.9,18662,2004
13505,The Perfect Score,Brian Robbins,Erika Christensen,Chris Evans,Bryan Greenberg,Comedy Crime,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,5.7,25994,2004
