Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
50071,Sweetgrass,Lucien Castaing-Taylor,Lucien Castaing-Taylor, Ilisa Barbash,Ilamas Rott,Documentary,"An unsentimental elegy to the American West, Sweetgrass follows the last modern-day cowboys to lead their flocks of sheep up into Montana's breathtaking and often dangerous Absaroka-Beartooth mountains for summer pasture. This astonishingly beautiful reveals a world in which nature and culture, animals and humans, vulnerability and violence are all intimately meshed.",6.8,1093,2010
19901,Daybreakers,Peter Spierig,Ethan Hawke,Willem Dafoe,Carey Mulligan,Action Fantasy Sci-Fi,"In the year 2019, a plague has transformed almost every human into a vampire. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",6.4,133833,2010
25195,Leap Year,Anand Tucker,Amy Adams,Matthew Goode,Robyn Lively,Romance Comedy,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.",6.4,109210,2010
22327,Youth in Revolt,Miguel Arteta,Michael Cera,Portia Doubleday,Steve Evets,Comedy Romance,"As a fan of Albert Camus and Jean-Luc Godard, teenage Nick Twisp is definitely out of his element when his mother and her boyfriend move the family to a trailer park. When a pretty neighbor named Sheeni plays records by French crooners, it's love at first sight for frustrated and inexperienced Nick. Learning that she is dating someone, Nick launches a hilarious quest to find his way into Sheeni's heart -- and bed.",6.4,75721,2010
35458,Crazy on the Outside,Tim Allen,Tim Allen,Sigourney Weaver,Eleonora Rossi Drago,Comedy Romance,A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison. He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal.,5.5,6740,2010
39398,Waiting for Armageddon,Kate Davis,Gary Derickson,Laura Bragg,David Lynch,Documentary,"America's 50-million strong Evangelical community is convinced that the world's future is foretold in Biblical prophecy - from the Rapture to the Battle of Armageddon. This astonishing documentary explores their world - in their homes, at conferences, and on a wide-ranging tour of Israel. By interweaving Christian, Zionist, Jewish and critical perspectives along with telling archival materials, the filmmakers probe the politically powerful - and potentially explosive - alliance between Evangelical Christians and Israel...an alliance that may set the stage for what one prominent Evangelical leader calls ""World War III.""",6.3,383,2010
1139979,Wonderful World,Joshua Goldin,Matthew Broderick,Sanaa Lathan,Stephen Rea,Animation,Mickey Mouse and his friends must stop hundreds of old film reel versions of Mickey from wreaking havoc all over town.,6,2482,2010
20504,The Book of Eli,Allen Hughes,Denzel Washington,Gary Oldman,Joe Simpson,Action Thriller Sci-Fi,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",6.8,333968,2010
23172,The Spy Next Door,Brian Levant,Jackie Chan,Amber Valletta,Emir Kusturica,Action Comedy Family,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",5.4,46259,2010
29182,44 Inch Chest,Malcolm Venville,Ray Winstone,Ian McShane,Gemma Arterton,Drama Crime,"Colin is in agony, shattered by his wifeÃ¢ÂÂs infidelity, so his friends kidnap the wife's lover so he can have his revenge.",5.8,7076,2010
24469,Fish Tank,Andrea Arnold,Katie Jarvis,Michael Fassbender,Michael Fassbender,Drama,"Mia is a rebellious teenager on the verge of being kicked out of school. Her hard-partying mother, Joanne, neglects Mia's welfare in favor of her own, and her younger sister hangs out with a much older crowd. Sparks fly between Mia and Connor, Joanne's new boyfriend, and he encourages Mia to pursue her interest in dance. As the boundaries of the relationships become blurred, Mia and Joanne compete for Connor's affection.",7.3,64537,2010
60362,House of Numbers: Anatomy of an Epidemic,Brent Leung,Luc Montagnier,Francois Barre-Sinnousi,Amanda Crew,Documentary,"In House of Numbers: Anatomy of an Epidemic, an AIDS film like no other, the HIV/AIDS story is being rewritten. This is the first film to present the uncensored POVs of virtually all the major players; in their own settings, in their own words. It rocks the foundation upon which all conventional wisdom regarding HIV/AIDS is based. House of Numbers could well be the opening volley in a battle to bring sanity and clarity to an epidemic gone awry.",5.5,610,2010
27569,Extraordinary Measures,Tom Vaughan,Brendan Fraser,Harrison Ford,Nikki Reed,Drama,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children are diagnosed with Pompe diseaseÃ¢ÂÂa condition that prevents the body from breaking down sugar. With the support of his wife, John ditches his career and teams with unconventional specialist, Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of his children. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",6.4,17586,2010
22894,Legion,Scott Stewart,Paul Bettany,Lucas Black,Noomi Rapace,Horror Action Fantasy,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",5.3,110023,2010
23023,Tooth Fairy,Michael Lembeck,Dwayne Johnson,Ashley Judd,Elle Fanning,Comedy Family Fantasy,"When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",5,48917,2010
139846,Soundtrack for a Revolution,John Legend,John Legend,Wyclef Jean,The Roots,Documentary,"Tells the story of the American civil rights movement through its powerful music - the freedom songs protesters sang on picket lines, in mass meetings, and in jail cells as they fought for justice and equality. Features new performances of the freedom songs by top artists; archival footage; and interviews with civil rights foot soldiers and leaders. Freedom songs evolved from slave chants, from the labor movement, and especially from the black church. Music enabled blacks to sing words they could not say, and it was crucial in helping the protesters as they faced down brutal aggression with dignity and non-violence. The infectious energy of the songs swept people up and empowered them to fight for their rights. This film celebrates the vitality of this music.",7.5,332,2010
41144,To Save a Life,Brian Baugh,Randy Wayne,Deja Kreutzberg,Joshua Weigel,Drama,"Jake Taylor has everything. He has a beautiful girl, he's the champion in basketball and beer pong, and everyone loves him. Then, an old childhood friend of his commits suicide. Jake wonders what he could've done to save his friend's life. A youth minister tells him that Jake needs God. So Jake becomes a Christian. However, things begin to spin out of control. Jake is going to realize just what it means to be a Christian and how, to save a life.",6.8,5833,2010
12201,Edge of Darkness,Martin Campbell,Mel Gibson,Ray Winstone,Danny Huston,Crime Drama Mystery Thriller,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",6.6,97793,2010
13477,When in Rome,Mark Steven Johnson,Kristen Bell,Josh Duhamel,Will Arnett,Comedy Fantasy Romance,"After fishing out coins from a water fountain in Italy, cynical New Yorker Beth Harper finds herself being wooed by several ardent suitors. As she deals with the attention, Beth tries to figure out whether a charming reporter really loves her.",5.5,64022,2010
