Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
10885,Shutter,Masayuki Ochiai,Joshua Jackson,Rachael Taylor,Megumi Okina,Horror Mystery Thriller,"A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved.",5.2,37039,2008
32579,Under the Same Moon,Patricia Riggen,Adrian Alonso,Kate del Castillo,Eugenio Derbez,Drama,"Tells the parallel stories of nine-year-old Carlitos and his mother, Rosario. In the hopes of providing a better life for her son, Rosario works illegally in the U.S. while her mother cares for Carlitos back in Mexico.",7.3,7355,2008
8065,21,Robert Luketic,Jim Sturgess,Kate Bosworth,Laurence Fishburne,Drama Crime,"Ben Campbell is a young, highly intelligent, student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to  a small but secretive club.  Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa in to count cards at blackjack.",6.8,263255,2008
8319,Chapter 27,Jarrett Schaefer,Jared Leto,Judah Friedlander,Ursula Abbott,Drama,A film about Mark David Chapman in the days leading up to the infamous murder of Beatle John Lennon.,5.6,11451,2008
13195,Flawless,Michael Radford,Demi Moore,Michael Caine,Lambert Wilson,Crime Drama Thriller,"A female executive and a night janitor conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation.",5,12,2008
7942,Run Fatboy Run,David Schwimmer,Simon Pegg,Thandie Newton,Hank Azaria,Comedy Romance,"Five years after jilting his pregnant fiancÃÂ©e on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",6.5,69564,2008
8988,Stop-Loss,Kimberly Peirce,Ryan Phillippe,Channing Tatum,Abbie Cornish,Drama War,"A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.",6.4,20741,2008
11918,Superhero Movie,Craig Mazin,Drake Bell,Sara Paxton,Christopher McDonald,Comedy Action Sci-Fi,"The team behind Scary Movie takes on the comic book genre in this tale of Rick Riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",4.6,74024,2008
4942,Leatherheads,George Clooney,George Clooney,Ren�e Zellweger,John Krasinski,Comedy Romance Drama,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",6,33114,2008
13243,Meet Bill,Bernie Goldmann,Aaron Eckhart,Jessica Alba,Elizabeth Banks,Comedy Drama Romance,A mild-mannered bank executive mentors a teenage con artist and tries to make a career change as a doughnut merchant.,6.2,20854,2008
1989,My Blueberry Nights,Wong Kar-Wai,Norah Jones,Jude Law,David Strathairn,Drama Romance,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls whose yearnings are even greater than her own, their emotional turmoil ultimately helps her gain a greater understanding of her own problems...",6.6,56127,2008
10488,Nim's Island,Jennifer Flackett,Abigail Breslin,Jodie Foster,Gerard Butler,Adventure Comedy Family Fantasy,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,6,36452,2008
11152,The Ruins,Carter Smith,Jonathan Tucker,Jena Malone,Shawn Ashmore,Horror,"Americans Amy, Stacy, Jeff and Eric look for fun during a sunny holiday in Mexico, but they get much more than that after visiting an archaeological dig in the jungle.",5.9,81583,2008
7944,Shine a Light,Martin Scorsese,Mick Jagger,Keith Richards,Charlie Watts,Documentary Music,"Martin Scorsese and the Rolling Stones unite in ""Shine A Light,"" a look at The Rolling Stones."" Scorsese filmed the Stones over a two-day period at the intimate Beacon Theater in New York City in fall 2006. Cinematographers capture the raw energy of the legendary band.",7.1,12197,2008
18514,Never Forever,Gina Kim,Vera Farmiga,Ha Jung-woo,David Lee McInnis,Drama Romance,"When an American woman begins a dangerous relationship with an attractive immigrant worker, in order to save her marriage, she finds her true self.",6.4,1692,2008
36599,Prom Night,Nelson McCormick,Brittany Snow,Scott Porter,Jessica Stroup,Horror Mystery Thriller,"At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years prior.",3.9,37839,2008
12890,Smart People,Noam Murro,Dennis Quaid,Sarah Jessica Parker,Elliot Page,Comedy Drama Romance,"Professor Lawrence Wetherhold might be imperiously brilliant, monumentally self-possessed and an intellectual giant -- but when it comes to solving the conundrums of love and family, he's as downright flummoxed as the next guy.",6.1,23406,2008
1266,Street Kings,David Ayer,Keanu Reeves,Forest Whitaker,Hugh Laurie,Action Crime Drama Thriller,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",6.8,119166,2008
881487,The Visitor,Tom McCarthy,Richard Jenkins,Haaz Sleiman,Danai Gurira,Horror Mystery Thriller,"After a series of tragedies including the death of his father-in-law, Robert and his wife Maia leave their home in London to move back to her childhood home. But when Robert discovers an old portrait in the attic of a man who is his spitting image, he goes down a rabbit hole to discover the identity of this mysterious doppelganger known only as the visitor. It isnÃ¢ÂÂt long until he realizes Ã¢ÂÂ where the visitor goes, death follows.",4.2,2675,2008
3489,88 Minutes,Jon Avnet,Al Pacino,Alicia Witt,Leelee Sobieski,Crime Mystery Thriller,"A college professor who moonlights as a forensic psychiatrist for the FBI, receives a death threat claiming he has only 88 minutes to live.",5.9,77845,2008
14000,Anamorph,Henry S. Miller,Willem Dafoe,Scott Speedman,Peter Stormare,Crime Thriller,"A psychological thriller based on the concept of anamorphosis, a painting technique that manipulates the laws of perspective to create two competing images on a single canvas.",5.4,9699,2008
13359,Expelled: No Intelligence Allowed,Nathan Frankowski,Ben Stein,Lili Asvar,Peter Atkins,Documentary,"Pro-intelligent design scholars and scientists are often chastised, fired or denied tenured positions by those who believe in Darwin's theory of evolution.",3.7,12167,2008
1729,The Forbidden Kingdom,Rob Minkoff,Jackie Chan,Jet Li,Michael Angarano,Action Adventure Fantasy,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",6.5,108631,2008
9870,Forgetting Sarah Marshall,Nicholas Stoller,Jason Segel,Kristen Bell,Mila Kunis,Comedy Romance Drama,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",7.1,298437,2008
13079,The Life Before Her Eyes,Vadim Perelman,Uma Thurman,Evan Rachel Wood,Eva Amurri,Thriller Drama Mystery,"As the 15th anniversary of a fatal high school shooting approaches, former pupil Diana McFee is haunted by memories of the tragedy. After losing her best friend Maureen in the attack, Diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day.",6.2,14775,2008
12179,Where in the World Is Osama bin Laden?,Morgan Spurlock,Morgan Spurlock,George Bush,Dick Cheney,Documentary,Morgan Spurlock (Super Size Me) tours the Middle East to discuss the war on terror with Arabic people.,6.5,6063,2008
476651,Young at Heart,Stephen Walker,Stephen Walker,Jane Villiers,Hannah Beckerman,Drama,"When carefree, young Lenni and his girlfriend find themselves expecting a child, he ends up looking for a role model in all the wrong places as he becomes involved with local right-wing activists.",5.7,4031,2008
8780,Baby Mama,Michael McCullers,Tina Fey,Amy Poehler,Greg Kinnear,Comedy,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",6,46907,2008
11115,Deal,Gil Cates Jr.,Bret Harrison,Burt Reynolds,Charles Durning,Comedy Drama,"As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protÃÂ©gÃÂ© is his toughest competition.",5.3,4605,2008
13018,Deception,Marcel Langenegger,Hugh Jackman,Ewan McGregor,Michelle Williams,Thriller Mystery,"As a corporate auditor who works in a number of different offices, Jonathan McQuarry wanders without an anchor among New York's power brokers. A chance meeting with charismatic lawyer Wyatt Bose leads to Jonathan's introduction to The List, an underground sex club. Jonathan begins an affair with a woman known only as S, who introduces Jonathan to a world of treachery and murder.",6,40512,2008
