Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
138376,A Dark Truth,Damian Lee,Andy GarcÃÂ­a,Kim Coates,Deborah Kara Unger,Action Thriller,"In the jungles of Ecuador, blood taints the waters. A multinational conglomerate's unholy alliance with a bloodthirsty military regime has resulted in a massacre. Only the rebel Francisco Franco and his determined wife Mia can prove the truth. To settle a personal debt, former CIA agent Jack Begosian takes on the freelance assignment to rescue Francisco and risks everything in a brutal battle to expose the cover-up.",5.6,6222,2013
76617,Texas Chainsaw,John Luessenhop,Alexandra Daddario,Dan Yeager,Trey Songz,Horror Thriller,"A young woman learns that she has inherited a Texas estate from her deceased grandmother.ÃÂ After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansionÃ¢ÂÂs dank cellars.",4.8,55183,2013
81446,The Baytown Outlaws,Barry Battles,Andre Braugher,Clayne Crawford,Daniel Cudmore,Action Comedy Crime,"When three redneck brothers agree to help a woman save her son from an abusive father, they become targets on the run from an odd cast of characters.",6.3,15736,2013
121147,Freeloaders,Dan Rosen,Josh Lawson,Kevin Sussman,Zoe Boyle,Comedy,Slackers who live for free in a rock star's mansion find that their ride on the gravy train is coming to an end with the sale of their pal's residence.,4.4,1729,2013
82682,Gangster Squad,Ruben Fleischer,Josh Brolin,Ryan Gosling,Sean Penn,Crime Drama Action Thriller,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and Ã¢ÂÂ if he has his way Ã¢ÂÂ every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. ItÃ¢ÂÂs enough to intimidate even the bravest, street-hardened copÃ¢ÂÂ¦ except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John OÃ¢ÂÂMara and Jerry Wooters who come together to try to tear CohenÃ¢ÂÂs world apart.",6.7,220962,2013
139038,A Haunted House,Michael Tiddes,Marlon Wayans,Essence Atkins,Cedric the Entertainer,Comedy Horror,"Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",5,49175,2013
87440,Struck by Lightning,Brian Dannelly,Chris Colfer,Allison Janney,Christina Hendricks,Comedy Drama,"After being struck and killed by lightning, a young man recounts the way he blackmailed his fellow classmates into contributing to his literary magazine.",6.2,15091,2013
98357,Broken City,Allen Hughes,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Thriller Crime Drama,"In a broken city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. Billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare.",6.1,82711,2013
76640,The Last Stand,Kim Ji-woon,Arnold Schwarzenegger,Forest Whitaker,Johnny Knoxville,Action Crime Thriller,"Ray Owens is sheriff of the quiet US border town of Sommerton Junction after leaving the LAPD following a bungled operation. Following his escape from the FBI, a notorious drug baron, his gang, and a hostage are heading toward Sommerton Junction where the police are preparing to make a last stand to intercept them before they cross the border. Owens is reluctant to become involved but ultimately joins in with the law enforcement efforts",6.3,144055,2013
83890,LUV,Sheldon Candis,Common,Michael Rainey Jr.,Charles S. Dutton,Crime Drama,"Over the course of one day, a shy 13-year-old forms a bond with his troubled uncle.",5.3,1405,2013
100544,Officer Down,Brian A. Miller,Stephen Dorff,Dominic Purcell,David Boreanaz,Crime Drama,"When a cop's crooked past comes back to get him, can he do the right thing, or will he succumb to the threats of his dangerous connections?",5.5,5791,2013
60304,Hansel & Gretel: Witch Hunters,Tommy Wirkola,Jeremy Renner,Gemma Arterton,Famke Janssen,Fantasy Horror Action,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",6.1,214544,2013
75761,John Dies at the End,Don Coscarelli,Chase Williamson,Rob Mayes,Paul Giamatti,Horror Comedy,"A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",6.3,39948,2013
157919,Knife Fight,Bill Guttentag,Rob Lowe,Carrie-Anne Moss,Jamie Chung,Drama,A political strategist juggling three clients questions whether or not to take the high road as the ugly side of his work begins to haunt him.,6.2,130,2013
87818,Movie 43,Peter Farrelly,Elizabeth Banks,Kristen Bell,Halle Berry,Comedy,Fifteen directors and an all-star cast created this twisted comedy that follows three teens on the hunt for the world's most banned film.,4.3,110682,2013
119283,Parker,Taylor Hackford,Jason Statham,Jennifer Lopez,Michael Chiklis,Action Crime,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",6.2,127809,2013
139998,Supporting Characters,Daniel Schechter,Alex Karpovsky,Tarik Lowe,Arielle Kebbel,Comedy Drama,Two New York film editors balance their personal relationships while reworking a movie in crisis.,6.2,993,2013
70074,Bullet to the Head,Walter Hill,Sylvester Stallone,Sung Kang,Sarah Shahi,Action Crime Thriller,"After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.",7,8,2013
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,Abigail Spencer,Chad Michael Murray,Katee Sackhoff,Horror Drama Thriller,"A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in its path.",5.3,18027,2013
157117,Sound City,Dave Grohl,Dave Grohl,Trent Reznor,Stevie Nicks,Documentary Music,The history of Sound City and their huge recording device; exploring how digital change has allowed 'people that have no place' in music to become stars. It follows former Nirvana drummer and Foo Fighter David Grohl as he attempts to resurrect the studio back to former glories.,7.8,13341,2013
121824,Stand Up Guys,Fisher Stevens,Al Pacino,Christopher Walken,Alan Arkin,Thriller Comedy Action,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",6.4,57347,2013
82654,Warm Bodies,Jonathan Levine,Nicholas Hoult,Teresa Palmer,Rob Corddry,Horror Comedy Romance,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",6.8,240052,2013
124461,A Glimpse Inside the Mind of Charles Swan III,Roman Coppola,Charlie Sheen,Katheryn Winnick,Bill Murray,Comedy,"Charles Swan III, a successful graphic designer, has it all: fame, money and devilish charm that have provided him with a seemingly perfect life. But when a perplexing beauty named Ivana suddenly ends their relationship, Charles is left heartbroken. With the support of his loyal intimates - Kirby, Saul, and his sister, Izzy Ã¢ÂÂ Charles begins a delirious journey of self-reflection to try and come to terms with a life without Ivana. ""A Glimpse Inside the Mind of Charles Swan III"" is an unconventional melodrama told in a bold and playful style.",4.6,5638,2013
109431,Identity Thief,Seth Gordon,Jason Bateman,Melissa McCarthy,Jon Favreau,Comedy Crime,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",5.7,139288,2013
109421,Side Effects,Steven Soderbergh,Jude Law,Rooney Mara,Catherine Zeta-Jones,Thriller Crime Drama,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,7.1,195598,2013
109491,Beautiful Creatures,Richard LaGravenese,Alden Ehrenreich,Alice Englert,Jeremy Irons,Fantasy Drama Romance,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",6.1,90348,2013
47964,A Good Day to Die Hard,John Moore,Bruce Willis,Jai Courtney,Sebastian Koch,Action Thriller,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",5.2,212976,2013
