Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
801691,Hellblazers,Justin Lee,Bruce Dern,Billy Zane,Tony Todd,Horror Action,An evil cult unleashes a monster on a small south-western town that refuses to go down without a fight.,4.4,626,2022
795514,The Fallout,Megan Park,Jenna Ortega,Maddie Ziegler,Niles Fitch,Drama,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",7,31582,2022
817648,Home Team,Charles Kinnane,Kevin James,Taylor Lautner,Rob Schneider,Family Comedy,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",6,21406,2022
774825,The Ice Age Adventures of Buck Wild,John C. Donkin,Simon Pegg,Utkarsh Ambudkar,Justina Machado,Animation Comedy Adventure Family,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,4.3,15889,2022
689700,Clean,Paul Solet,Adrien Brody,Glenn Fleshler,Mykelti Williamson,Crime,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past.",7.3,154,2022
267800,Sundown,Michel Franco,Tim Roth,Charlotte Gainbourg,Lazua,Romance Comedy,"High school seniors Logan and Blake prepare for an epic Spring Break as they travel to the beautiful and exotic Mexican beach resort of Puerto Vallarta hoping to hook up with their high school crushes. Surrounded by hot girls in teeny bikinis, the guys are truly in heaven. After meeting at a club, Logan falls for a mysterious local beauty named Gaby but then realizes the next morning, when his grandfatherÃ¢ÂÂs Rolex watch is missing, that she was after more than just his heart.",6.6,6226,2022
656663,Jackass Forever,Jeff Tremaine,Johnny Knoxville,Steve-O,Chris Pontius,Comedy Documentary,"The Jackass crew, along with some newcomers, returns for one final round of hilarious, absurd, and dangerous stunts.",6.8,50406,2022
406759,Moonfall,Roland Emmerich,Halle Berry,Patrick Wilson,John Bradley,Sci-Fi Adventure Action,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,5.1,95192,2022
557946,Last Looks,Tim Kirkby,Charlie Hunnam,Mel Gibson,Morena Baccarin,Action Crime Thriller,"A disgraced ex-cop seeks solace by moving to the woods, but his quiet life comes to an end when a private eye recruits him to investigate the murder of an eccentric TV star's wife.",5.8,11074,2022
925705,The Long Night,Rich Ragsdale,Scout Taylor-Compton,Nolan Gerard Funk,Jeff Fahey,Horror,A devoted couple's quiet weekend takes a bizarre turn when a nightmarish cult and their maniacal leader come to fulfill an apocalyptic prophesy.,3.8,2039,2022
800510,Kimi,Steven Soderbergh,Zo� Kravitz,Byron Bowers,Jamime Camil,Crime Thriller,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: leave her apartment.",6.3,37592,2022
629015,Shut In,D.J. Caruso,Rainey Qualley,Jake Horowitz,Luciana VanDette,Thriller Horror Drama,A young single mother is held captive along with her two children by a violent ex and must plot their escape before itÃ¢ÂÂs too late.,5.8,10525,2022
505026,Death on the Nile,Kenneth Branagh,Tom Bateman,Annette Bening,Kenneth Branagh,Mystery Crime Thriller,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,6.3,177915,2022
615904,Marry Me,Kat Coiro,Jennifer Lopez,Owen Wilson,Maluma,Romance Comedy Music,"Pop superstar Kat Valdez is about to get married before an audience of her loyal fans. However, seconds before the ceremony, she learns about her fiance's cheating ways and has a meltdown on stage. In a moment of inspired insanity, Kat locks eyes with a total stranger in the crowd and marries him on the spot. As forces conspire to separate the unlikely newlyweds, they must soon decide if two people from such different worlds can find true love together.",6.1,38622,2022
823625,Blacklight,Mark Williams,Liam Neeson,Emmy Raver-Lampman,Taylor John Smith,Action Thriller,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,4.8,23063,2022
680860,I Want You Back,Jason Orley,Charlie Day,Jenny Slate,Scott Eastwood,Comedy Romance,"Peter and Emma thought they were on the precipice of lifeÃ¢ÂÂs biggest moments Ã¢ÂÂ marriage, kids, and houses in the suburbs Ã¢ÂÂ until their respective partners dumped them. Horrified to learn that the loves of their lives have already moved on, Peter and Emma hatch a hilarious plan to win back their exes with unexpected results.",6.5,22799,2022
772272,Tall Girl 2,Emily Ting,Ava Michelle,Griffin Gluck,Sabrina Carpenter,Comedy Romance,"After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"".",4.7,5958,2022
640265,The Sky Is Everywhere,Josephine Decker,Grace Kaufman,Pico Alexander,Jacques Colimon,Drama Romance Music,"Lennie is a teen musical prodigy grieving the death of her sister when she finds herself caught between a new guy at school and her sister's devastated boyfriend. Through her vivid imagination and conflicted heart, Lennie navigates first love and first loss.",5.6,1736,2022
818750,The In Between,Arie Posin,Joey King,Kyle Allen,Kim Dickens,Romance Sci-Fi Drama,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",5.9,9737,2022
890656,Fistful of Vengeance,Roel Rein�,Iko Uwais,Lewis Tan,Lawrence Kao,Action Fantasy,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,4.4,7373,2022
335787,Uncharted,Ruben Fleischer,Tom Holland,Mark Wahlberg,Sophia Ali,Action Adventure,"A young street-smart, Nathan Drake and his wisecracking partner Victor Ã¢ÂÂSullyÃ¢ÂÂ Sullivan embark on a dangerous pursuit of Ã¢ÂÂthe greatest treasure never foundÃ¢ÂÂ while also tracking clues that may lead to NathanÃ¢ÂÂs long-lost brother.",6.3,243608,2022
626735,Dog,Channing Tatum,Channing Tatum,Jane Adams,Kevin Nash,Drama Comedy,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,6.5,43478,2022
632727,Texas Chainsaw Massacre,David Blue Garcia,Sarah Yarkin,Elsie Fisher,Mark Burham,Horror Thriller,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",4.7,59921,2022
630392,The Cursed,Sean Ellis,Boyd Holbrook,Kelly Reilly,Alistair Petrie,Horror Fantasy Mystery,"In the late 19th century, a brutal land baron slaughters a Roma clan, unleashing a curse on his family and village. In the days that follow, the townspeople are plagued by nightmares, the baron's son goes missing, and a boy is found murdered. The locals suspect a wild animal, but a visiting pathologist warns of a more sinister presence lurking in the woods.",6.2,15023,2022
830027,A Fairy Tale After All,Erik Peter Carlson,Emily Shenaut,Brian Hull,Gabriel Burrafato,Adventure Family Fantasy,A stubborn teenage girl finds herself confronted by whimsical characters when she is transported into a world of fantasy and fairy tales while attending a school marionette show.,3.4,2601,2022
730047,Cyrano,Joe Wright,Peter Dinklage,Haley Bennett,Kelvin Harrison Jr.,Drama Romance,"A man ahead of his time, Cyrano de Bergerac dazzles whether with ferocious wordplay at a verbal joust or with brilliant swordplay in a duel. But, convinced that his appearance renders him unworthy of the love of a devoted friend, the luminous Roxanne, Cyrano has yet to declare his feelings for herÃ¢ÂÂand Roxanne has fallen in love, at first sight, with Christian.",6.4,14266,2022
895744,Studio 666,BJ McDonell,Dave Grohl,Taylor Hawkins,Nate Mendel,Horror Comedy Music,"Legendary rock band Foo Fighters move into an Encino mansion steeped in grisly rock and roll history to record their much anticipated 10th album. Once in the house, Dave Grohl finds himself grappling with supernatural forces that threaten both the completion of the album and the lives of the band.",5.7,13135,2022
845404,A Madea Homecoming,Tyler Perry,Tyler Perry,Cassi Davis,David Mann,Comedy,Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.,5.7,4681,2022
833425,No Exit,Damien Power,Havana Rose Liu,Dennis Haysbert,Danny Ramirez,Thriller Mystery,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",6.1,30673,2022
916821,Gasoline Alley,Edward John Drake,Bruce Willis,Luke Wilson,Devon Sawa,Action Thriller Crime Mystery,"A man implicated in the triple homicide of three Hollywood starlets begins his own investigation. Needing assistance, he enlists the two detectives on his tail in order to expose a conspiracy more explosive than any of them imagined.",3.9,2732,2022
414906,The Batman,Matt Reeves,Robert Pattinson,Zo� Kravitz,Paul Dano,Crime Mystery Thriller,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",7.8,744740,2022
585378,After Yang,Kogonada,Colin Farrell,Jodie Turner-Smith,Justin H. Min,Sci-Fi Drama,"When his young daughter's beloved companion Ã¢ÂÂ an android named Yang Ã¢ÂÂ malfunctions, Jake searches for a way to repair him. In the process, Jake discovers the life that has been passing in front of him, reconnecting with his wife and daughter across a distance he didn't know was there.",6.7,21538,2022
787752,Fresh,Mimi Cave,Daisy Edgar-Jones,Sebastian Stan,Jonica T. Gibbs,Horror Thriller,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",6.7,69813,2022
47964,A Day to Die,Wes Miller,Kevin Dillon,Bruce Willis,Frank Grillo,Action Thriller,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",3.5,4795,2022
696806,The Adam Project,Shawn Levy,Ryan Reynolds,Mark Ruffalo,Jennifer Garner,Adventure Sci-Fi,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",6.7,222836,2022
508947,Turning Red,Domee Shi,Rosalie Chiang,Sandra Oh,Ava Morse,Animation Family Comedy Fantasy,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist Ã¢ÂÂ when she gets too excited, she transforms into a giant red panda.",7,143342,2022
860852,Tyson's Run,Kim Bass,Rory Cochrane,Amy Smart,Major Dodson,Drama,"When fifteen-year-old Tyson attends public school for the first time, his life is changed forever. While helping his father clean up after the football team, Tyson befriends champion marathon runner Aklilu. Never letting his autism hold him back, Tyson becomes determined to run his first marathon in hopes of winning his father's approval.  With the help of an unlikely friend and his parents, Tyson learns that with faith in yourself and the courage to take the first step, anything is possible.",6.1,767,2022
921655,Rescued by Ruby,Katt Shea,Maria Conchita Alonso,Michael Imperioli,Debra Messing,Family Drama,"Chasing his dream to join an elite K-9 unit, a state trooper partners with a fellow underdog: clever but naughty shelter pup Ruby. Based on a true story.",7.2,10252,2022
799876,The Outfit,Graham Moore,Mark Rylance,Zoey Deutch,Johnny Flynn,Crime,"Leonard is an English tailor who used to craft suits on LondonÃ¢ÂÂs world-famous Savile Row. After a personal tragedy, heÃ¢ÂÂs ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",7.2,59486,2022
619979,Deep Water,Adrian Lyne,Ben Affleck,Ana de Armas,Tracy Letts,Drama Mystery Thriller,"Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.",5.5,54578,2022
691683,Cheaper by the Dozen,Gail Lerner,Gabrielle Union,Zach Braff,Rob Schneider,Family Comedy,"This remake of the beloved classic follows the raucous exploits of a blended family of 12, the Bakers, as they navigate a hectic home life while simultaneously managing their family business.",4.6,6688,2022
850018,Windfall,Charlie McDowell,Lily Collins,Jesse Plemons,Jason Segel,Thriller Crime Drama,"A man breaks into a tech billionaire's empty vacation home, but things go sideways when the arrogant mogul and his wife arrive for a last-minute getaway.",5.7,25943,2022
760104,X,Ti West,Mia Goth,Jenna Ortega,Martin Henderson,Horror Thriller Mystery,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",6.5,154347,2022
751237,Umma,Iris K. Shim,Sandra Oh,Fivel Stewart,MeeWha Alana Lee,Horror Mystery,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",4.7,9588,2022
714676,Alice,Krystin Ver Linden,Keke Palmer,Common,Gaius Charles,Thriller Drama,"Alice spends her days enslaved on a rural Georgia plantation restlessly yearning for freedom. After a violent clash with plantation owner Paul, Alice flees through the neighboring woods and stumbles onto the unfamiliar sight of a highway, soon discovering the year is actually 1973.",5.6,3001,2022
680829,Master,Mariama Diallo,Regina Hall,Zoe Renee,Amber Gray,Horror Thriller Drama Mystery,"At an elite New England university built on the site of a Salem-era gallows hill, two black women strive to find their place. Navigating politics and privilege, they encounter increasingly terrifying manifestations of the school's haunted pastÃ¢ÂÂ¦ and present.",5.3,5818,2022
890466,Measure of Revenge,Peyfa,Bella Thorne,Melissa Leo,Roma Maffia,Thriller,"Theater actress Lillian Cooper's son dies mysteriously. When the investigating officer rules the cause of death an accidental overdose, Lillian conducts her own investigation which leads her to an unlikely alliance with her son's former drug dealer. On her quest for answers, Lillian hallucinates some of the iconic characters she's played on stage which serve as her inner voice, urging her to avenge her son's death.",3.8,507,2022
752623,The Lost City,Aaron Nee,Sandra Bullock,Channing Tatum,Daniel Radcliffe,Action Adventure Comedy,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",6.1,147372,2022
545611,Everything Everywhere All at Once,Daniel Scheinert,Michelle Yeoh,Stephanie Hsu,Ke Huy Quan,Action Adventure Sci-Fi,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",7.8,488929,2022
821046,7 Days,Roshan Sethi,Chris Hemsworth,Eddie Redmayne,Jodie Whittaker,Romance Comedy,"As if their pre-arranged date, organized by their traditional Indian parents, wasnÃ¢ÂÂt uncomfortable enough, Ravi and Rita are forced to shelter in place together as COVID-19Ã¢ÂÂs reach intensifies. Hopefully for their sake, opposites do indeed attract.",6.4,59,2022
767825,Moonshot,Chris Winterbauer,Cole Sprouse,Lana Condor,Mason Gooding,Comedy Romance Sci-Fi,"In a future where Mars is terraformed and colonized by the best humanity has to offer, two very different college students wind up joining forces and sneak onboard a space shuttle to the red planet in order to be united with their significant others.",5.6,6136,2022
526896,Morbius,Daniel Espinosa,Jared Leto,Matt Smith,Adria Arjona,Action Sci-Fi Fantasy,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",5.2,144787,2022
765119,The Bubble,Judd Apatow,Karen Gillan,Iris Apatow,Fred Armisen,Comedy,Sneaking out. Hooking up. Melting down. The cast and crew of a blockbuster action franchise attempt to shoot a sequel while quarantining at a posh hotel.,4.7,27976,2022
628900,The Contractor,Tarik Saleh,Chris Pine,Ben Foster,Gillian Jacobs,Action Adventure Thriller,"After being involuntarily discharged from the U.S. Special Forces, James Harper decides to support his family by joining a private contracting organization alongside his best friend and under the command of a fellow veteran. Overseas on a covert mission, Harper must evade those trying to kill him while making his way back home.",5.8,26405,2022
826953,Better Nate Than Ever,Tim Federle,Rueby Wood,Joshua Bassett,Aria Brooks,Music Family Comedy,"13-year-old Nate Foster has big Broadway dreams but thereÃ¢ÂÂs only one problem Ã¢ÂÂ he canÃ¢ÂÂt even land a part in the school play. When his parents leave town, Nate and his best friend Libby sneak off to the Big Apple for a once-in-a-lifetime opportunity to prove everyone wrong. A chance encounter with NateÃ¢ÂÂs long-lost Aunt Heidi turns his journey upside-down, and together they must learn that lifeÃ¢ÂÂs greatest adventures are only as big as your dreams.",6.4,3034,2022
675353,Sonic the Hedgehog 2,Jeff Fowler,James Marsden,Ben Schwartz,Tika Sumpter,Action Adventure Family Comedy,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",6.5,82271,2022
763285,Ambulance,Michael Bay,Jake Gyllenhaal,Yahya Abdul-Mateen II,Eiza Gonzalez,Thriller Action,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",6.1,89054,2022
294793,All the Old Knives,Janus Metz Pedersen,Chris Pine,Thandiwe Newton,Laurence Fishburne,Thriller Action,"When the CIA discovers one of its agents leaked information that cost more than 100 people their lives, veteran operative Henry Pelham is assigned to root out the mole with his former lover and colleague Celia Harrison.",6.1,26911,2022
739993,Metal Lords,Peter Sollett,Jaeden Martell,Isis Hainsworth,Adrian Greensmith,Comedy Drama Music,"For teenage misfits Hunter and Kevin, the path to glory is clear: Devote themselves to metal. Win Battle of the Bands. And be worshipped like gods.",6.7,31666,2022
809140,Father Stu,Rosalind Ross,Mark Wahlberg,Mel Gibson,Jacki Weaver,Drama,"The true-life story of boxer-turned-priest. When an injury ends his amateur boxing career, Stuart Long moves to Los Angeles to find money and fame. While scraping by as a supermarket clerk, he meets Carmen, a Sunday school teacher who seems immune to his bad-boy charm. Determined to win her over, the longtime agnostic starts going to church to impress her. However, a motorcycle accident leaves him wondering if he can use his second chance to help others, leading to the surprising realization that he's meant to be a Catholic priest.",6.5,27722,2022
338953,Fantastic Beasts: The Secrets of Dumbledore,David Yates,Eddie Redmayne,Jude Law,Ezra Miller,Fantasy Adventure Family,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",6.2,161610,2022
698128,Dual,Riley Stearns,Karen Gillan,Beulah Koale,Theo James,Sci-Fi Comedy Drama,"A terminally ill woman opts for a cloning procedure to ease her loss on her friends and family. When she makes a miraculous recovery, her attempts to have her clone decommissioned fail and lead to a court-mandated duel to the death.",5.8,11585,2022
838484,Choose or Die,Toby Meakins,Asa Butterfield,Iola Evans,Eddie Marsan,Horror Thriller Sci-Fi,"In pursuit of an unclaimed $125,000 prize, a broke college dropout decides to play an obscure, 1980s survival computer game. But the game curses her, and sheÃ¢ÂÂs faced with dangerous choices and reality-warping challenges. After a series of unexpectedly terrifying moments, she realizes sheÃ¢ÂÂs no longer playing for the money but for her life.",4.8,24975,2022
945657,Titanic 666,Nick Lyon,Keesha Sharp,Jamie Bamber,Lydia Hearst,Mystery Thriller Horror,"After a mammoth cruise ship sails over the site of the TitanicÃ¢ÂÂs disaster, dark and deadly events start to occur on board. As the shipÃ¢ÂÂs captain investigates the tragic occurrences, it becomes clear that the passengers and crew from the original Titanic have returned.",3.2,2548,2022
629542,The Bad Guys,Pierre Perifel,Sam Rockwell,Marc Maron,Craig Robinson,Animation Action Adventure Crime Comedy Family,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the worldÃ¢ÂÂs most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",6.8,54355,2022
639933,The Northman,Robert Eggers,Alexander Skarsgard,Nicole Kidman,Claes Bang,Action Adventure Fantasy,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",7,240473,2022
648579,The Unbearable Weight of Massive Talent,Tom Gormican,Nicolas Cage,Pedro Pascal,Sharon Horgan,Action Comedy Crime,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",7,139391,2022
927070,Polar Bear,Jeff Wilson,Catherine Keener,Catherine Keener,Catherine Keener,Documentary,A new motherÃ¢ÂÂs memories of her own youth prepare her to navigate motherhood in the increasingly challenging world that polar bears face today.,6.9,804,2022
606870,The Survivor,Barry Levinson,Ben Foster,Vicky Krieps,Billy Magnussen,History Action Drama,"Harry Haft is a boxer who fought fellow prisoners in the concentration camps to survive. Haunted by the memories and his guilt, he attempts to use high-profile fights against boxing legends like Rocky Marciano as a way to find his first love again.",6.7,5699,2022
818397,Memory,Martin Campbell,Liam Neeson,Guy Pearce,Monica Bellucci,Action Thriller Crime,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",5.7,33421,2022
860159,Crush,Sammi Cohen,Rowan Blanchard,Auli'i Cravalho,Isabella Ferreira,Comedy Romance,"When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl she's been harboring a long-time crush on. But she soon finds herself falling for an unexpected teammate and discovers what real love feels like.",6.3,9028,2022
883502,Fortress: Sniper's Eye,Josh Sternfeld,Jesse Metcalfe,Bruce Willis,Chad Michael Murray,Action Thriller Crime,"Weeks after the deadly assault on Fortress Camp, Robert makes a daring rescue to save Sasha, the widow of his old nemesis Balzary. But back in the camp's command bunker, it appears Sasha may have devious plans of her own. As a new attack breaks out, Robert is confronted with a familiar face he thought he'd never see againÃ¢ÂÂ¦",2.9,1301,2022
953079,Green Ghost and the Masters of the Stone,Michael D. Olmos,Charlie Clark,Kuno Becker,Marko Zaror,Action Fantasy Comedy,"In a Texas border town, car salesman Charlie moonlights as a masked Lucha libre wrestler going by the name Ã¢ÂÂGreen Ghost.Ã¢ÂÂ When unknown assailants arrive seeking an otherworldly emerald, Charlie discovers that he has super powers. As he learns to fight from the unconventional Master Gin, Charlie is told that heÃ¢ÂÂs part of a secret warrior Ã¢ÂÂtriad of lightÃ¢ÂÂ with his childhood friend Marco and MarcoÃ¢ÂÂs sister Karina led by La Nana. Together, theyÃ¢ÂÂve been chosen to protect humanity from Drake, the embodiment of the Mayan apocalypse.",4.6,627,2022
872177,Corrective Measures,Sean O'Reilly,Bruce Willis,Nicholas Cage,Katheryn Winnick,Sci-Fi Action Thriller Adventure,"Set in San Tiburon, the world's most dangerous maximum-security penitentiary and home to the world's most treacherous superpowered criminals, where tensions among the inmates and staff heighten, leading to anarchy that engulfs the prison and order is turned upside down.",4.4,3672,2022
453395,Doctor Strange in the Multiverse of Madness,Sam Raimi,Benedict Cumberbatch,Elizabeth Olsen,Chiwetel Ejiofor,Fantasy Action Adventure,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",6.9,460730,2022
778106,Along for the Ride,Sofia Alvarez,Emma Pasarow,Belmont Cameli,Kate Bosworth,Romance Drama,"The summer before college, Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on nightly quests to help Auden experience the fun, carefree teen life she never knew she wanted.",6.1,8706,2022
38579,Marmaduke,Mark A.Z. Dipp�,Pete Davidson,J. K. Simmons,David Koechner,Family Comedy,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",3.5,4927,2022
