Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
288158,The Woman in Black 2: Angel of Death,Tom Harper,Phoebe Fox,Jeremy Irvine,Helen McCrory,Thriller Horror Drama,"40 years after the first haunting at Eel Marsh House, a group of children evacuated from WWII London arrive, awakening the house's darkest inhabitant.",4.8,29362,2015
300706,Let's Kill Ward's Wife,Scott Foley,Patrick Wilson,Scott Foley,Donald Faison,Comedy,"Everyone hates WardÃ¢ÂÂs wife and wants her dead, Ward most of all. But when his friendsÃ¢ÂÂ murderous fantasies turn into an (accidental) reality, they have to deal with a whole new set of problems Ã¢ÂÂ like how to dispose of the body and still make their 3 p.m. tee time.",5.4,6687,2015
261036,Match,Stephen Belber,Patrick Stewart,Carla Gugino,Mathew Lillard,Comedy Drama,"A Seattle couple travel to New York to interview colorful former dancer Tobi for research on a dissertation about dance. But soon, common niceties and social graces erode when the questions turn personal and the true nature of the interview is called into question.",6.7,2550,2015
201088,Blackhat,Michael Mann,Chris Hemsworth,Tang Wei,Viola Davis,Crime Thriller Action,"Nicholas Hathaway, a furloughed convict, and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta. As Hathaway closes in, the stakes become personal as he discovers that the attack on a Chinese nuclear power plant was just the beginning.",5.5,63243,2015
244260,Little Accidents,Sara Colangelo,Elizabeth Banks,Boyd Holbrook,Chlo� Sevigny,Drama,"In a small American coal town living in the shadow of a recent mining accident, the disappearance of a teenage boy draws three people togetherÃ¢ÂÂa surviving miner, the lonely wife of a mine executive, and a local boyÃ¢ÂÂin a web of secrets.",5.8,3821,2015
716819,Spare Parts,Sean McNamara,George Lopez,Jamie Lee Curtis,Carlos PenaVega,Horror Action,"In a godforsaken bar in the middle of nowhere, an all-girl band Ã¢ÂÂ Ms. 45 Ã¢ÂÂ rips the stage apart with their punk spirit. But their performance impresses an enthusiastic fan who lures the girls into a trap, sedates them, and startsÃ¢ÂÂ¦customizing them. Slowly they begin to gain consciousness and, in total shock, realize their arms have all been replaced with axes and chainsaws to fight gladiator-style in a junkyard arena owned by a sadistic ""emperor,"" forcing them into the battle of their lives with one prize in mind Ã¢ÂÂ their freedom.",7.2,11672,2015
252838,The Wedding Ringer,Jeremy Garelick,Kevin Hart,Josh Gad,Kaley Cuoco,Comedy,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",6.6,79178,2015
307663,Vice,Brian A. Miller,Thomas Jane,Bruce Willis,Ambyr Childers,Thriller Sci-Fi Action Adventure,"Julian Michaels has designed the ultimate resort: VICE, where anything goes and the customers can play out their wildest fantasies with artificial inhabitants who look, think and feel like humans. When an artificial becomes self-aware and escapes, she finds herself caught in the crossfire between Julian's mercenaries and a cop who is hell-bent on shutting down Vice, and stopping the violence once and for all.",4.2,16949,2015
25968,Veronika Decides to Die,Emily Young,Sarah Michelle Gellar,Jonathan Tucker,Erika Christensen,Drama Romance,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live.",6.3,13056,2015
241251,The Boy Next Door,Rob Cohen,Jennifer Lopez,Ryan Guzman,John Corbett,Thriller,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",4.7,44610,2015
