Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
406563,Insidious: The Last Key,Adam Robitel,Lin Shaye,Angus Sampson,Leigh Whannell,Horror Mystery Thriller,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a manÃ¢ÂÂs claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her familyÃ¢ÂÂs old home.",5.7,69807,2018
426258,The Strange Ones,Lauren Wolkstein,Alex Pettyfer,James Freedson-Jackson,Emily Althaus,Thriller Drama,"Mysterious events surround the travels of two brothers as they make their way across a remote American landscape. On the surface all seems normal, but what appears to be a simple vacation soon gives way to a dark and complex web of secrets. This is the feature film version of the 2011 short film going by the same name.",5.1,2794,2018
348389,Stratton,Simon West,Dominic Cooper,Austin Stowell,Gemma Chan,Action Thriller,A British Special Boat Service commando tracks down an international terrorist cell.,4.8,5535,2018
468210,Sweet Country,Warwick Thornton,Bryan Brown,Sam Neill,Hamilton Morris,Western Crime Thriller Drama,"In 1929, an Australian Aboriginal stockman kills a white station owner in self-defense and goes on the lam, pursued by a posse.",7.3,26,2018
399035,The Commuter,Jaume Collet-Serra,Liam Neeson,Vera Farmiga,Patrick Wilson,Action Thriller Mystery,"A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.",6.3,122771,2018
442064,Proud Mary,Babak Najafi,Taraji P. Henson,Billy Brown,Danny Glover,Thriller Action Crime,"Mary is a hit woman working for an organized crime family in Boston, whose life is completely turned around when she meets a young boy whose path she crosses when a professional hit goes bad.",5,10451,2018
479040,Acts of Violence,Brett Donowho,Bruce Willis,Cole Hauser,Shawn Ashmore,Action Crime Thriller,"When his fiancee is kidnapped by human traffickers, Roman and his ex-military brothers set out to track her down and save her before it is too late. Along the way, Roman teams up with Avery, a cop investigating human trafficking and fighting the corrupt bureaucracy that has harmful intentions.",5.3,13185,2018
440424,Freak Show,Trudie Styler,Alex Lawther,Abigail Breslin,Bette Midler,Comedy Drama,"The story of teenager Billy Bloom who, despite attending an ultra conservative high school, makes the decision to run for homecoming queen.",6.5,4518,2018
460216,Humor Me,Sam Hoffman,Jemaine Clement,Elliott Gould,Ingrid Michaelson,Comedy,"With an interminable case of writer's block and a personal family crisis, playwright Nate is forced to move into his father's retirement community.",6.1,1370,2018
436355,Vazante,Daniela Thomas,Adriano Carvalho,Luana Nastas,Sandra Corveloni,Drama,"Brazil 1821. Upon his return to the imposing farmhouse, Antonio, a rich cattle herder, finds out that his wife dies in labor. Forced to live in the property with numerous African slaves, he marries his wife's niece. A restless soul, he returns to droving, leaving his young wife behind alone with the slaves.",6.4,663,2018
430447,Mary and the Witch's Flower,Hiromasa Yonebayashi,Ruby Barnhill,Louis Ashbourne Serkis,Kate Winslet,Fantasy Adventure Animation Family,"Mary Smith, a young girl who lives with her great-aunt in the countryside, follows a mysterious cat into the nearby forest where she finds a strange flower and an old broom, none of which is as ordinary as it seems.",6.8,15655,2018
429351,12 Strong,Nicolai Fuglsig,Chris Hemsworth,Michael Shannon,Michael PeÃ±a,War Drama Action History,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,6.5,89527,2018
449443,Den of Thieves,Christian Gudegast,Gerard Butler,Meadow Williams,Pablo Schreiber,Action Thriller Crime,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,7,120859,2018
417261,Forever My Girl,Bethany Ashton Wolf,Alex Roe,Jessica Rothe,Abby Ryder Fortson,Romance Drama Music,"After being gone for a decade, a country star returns home to the love he left behind.",6.6,20561,2018
435663,Thane of East County,Jesse Keller,Carr Cavender,Molly Beucher,Connor Sullivan,Drama Thriller,"A backstage romance leads a pair of actors down a dark path, as they discover their lives beginning to mirror the story of Shakespeare's bloodiest play.",6.6,27,2018
336843,Maze Runner: The Death Cure,Wes Ball,Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Sci-Fi Action Adventure Thriller,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",6.2,156924,2018
36593,The Insult,Ziad Doueiri,Adel Karam,Camille Salameh,Kamel El Basha,Comedy Crime,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he has to find out what top terrorist, Rocco, has planned for when he escapes. Adding to his problems, Frank's wife, Jane, is desperate for a baby.",5.3,411,2018
338768,Please Stand By,Ben Lewin,Dakota Fanning,Toni Collette,Alice Eve,Comedy Drama,"A young autistic woman runs away from her caregiver in order to boldly go and deliver her 500-page Star Trek script to a writing competition in Hollywood. On an adventure full of laughter and tears, Wendy follows the guiding spirit of Mr. Spock on her journey into the unknown.",6.7,14923,2018
