Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
675327,Shadow in the Cloud,Roseanne Liang,Chlo� Grace Moretz,Taylor John Smith,Beulah Koale,Horror Action War,A WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,5,29931,2021
572430,Hacksaw,Anthony Leone,Amy Cay,Brian Patrick Butler,Michael C. Burgess,Horror,"A young couple on a road trip takes a detour to the site where a notorious murderer, Ed ""Hacksaw"" Crowe, became an urban legend on the day he was killed many years before, but they quickly find the legend may not be quite as dead as they were counting on.",1.9,248,2021
741228,Locked Down,Doug Liman,Anne Hathaway,Chiwetel Ejiofor,Stephen Merchant,Comedy Crime Drama,"During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.",5.3,13401,2021
532865,The Dig,Simon Stone,Carey Mulligan,Ralph Fiennes,Lily James,Drama History,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain futureÃ¢ÂÂ.",7.1,80653,2021
775996,Outside the Wire,Mikael Håfström,Anthony Mackie,Damson Idris,Emily Beecham,Thriller Action Sci-Fi,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.",5.4,44768,2021
634528,The Marksman,Robert Lorenz,Liam Neeson,Katheryn Winnick,Juan Pablo Raba,Action,"Jim HansonÃ¢ÂÂs quiet life is suddenly disturbed by two people crossing the US/Mexico border Ã¢ÂÂ a woman and her young son Ã¢ÂÂ desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boyÃ¢ÂÂs reluctant defender. He embraces his role as MiguelÃ¢ÂÂs protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",5.7,41777,2021
776884,The Ultimate Playlist of Noise,Bennett Lasseter,Keean Johnson,Madeline Brewer,Rya Kihlstedt,Drama Music,"After learning he must undergo brain surgery that will render him deaf, Marcus, an audio-obsessed high school senior, decides to seize control of his fate by recording the Ultimate Playlist of Noise Ã¢ÂÂ a bucket list of all his favorite sounds.",6.6,1063,2021
621476,American Skin,Nate Parker,Nate Parker,Omari Hardwick,Theo Rossi,Crime Drama,"A Marine veteran working as a school janitor tries to mend his relationship with his son after a divorce. When his son is killed by a police officer found innocent without standing trial, he takes matters into his own hands.",7,3833,2021
572400,Don't Tell a Soul,Alex McAulay,Jack Dylan Grazer,Fionn Whitehead,Rainn Wilson,Crime,"Two thieving teenage brothers, stealing money to help their sick mom, match wits with a troubled security guard stuck at the bottom of a forgotten well.",5.9,5597,2021
583903,Our Friend,Gabriela Cowperthwaite,Jason Segel,Dakota Johnson,Casey Affleck,Drama Romance,"After learning that his terminally ill wife has six months to live, a man welcomes the support of his best friend who moves into their home to help out.",7.3,14651,2021
34379,No Man's Land,Conor Allyn,Jake Allyn,Frank Grillo,Jorge A. JimÃÂ©nez,Action Drama Crime,"A rookie cop goes undercover to infiltrate a gang of car thieves led by smooth and charming Ted. The rookie becomes too involved and starts to enjoy the thrill and lifestyle of the game, and becomes romanticly involved with the leaders sister.",5.7,1143,2021
766931,Born a Champion,Alex Ranarivelo,Sean Patrick Flanery,Dennis Quaid,Katrina Bowden,Action Drama,"After a blood- soaked jujitsu match in Dubai, fighting legend Mickey Kelley falls to superstar Blaine. But years later, an online video proves that Blaine cheated, and the world demands a rematch. Can the aging underdog get back into shape in time to vanquish his foe, get revenge, and claim his prize?",6.8,4495,2021
630586,Wrong Turn,Mike P. Nelson,Charlotte Vega,Adain Bradley,Bill Sage,Horror Thriller Drama,"Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off courseÃ¢ÂÂand cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",5.5,35003,2021
618416,Penguin Bloom,Glenda Ivin,Naomi Watts,Andrew Lincoln,Jacki Weaver,Drama,"When an unlikely ally enters the Bloom family's world in the form of an injured baby magpie they name Penguin, the birdÃ¢ÂÂs arrival makes a profound difference in the struggling familyÃ¢ÂÂs life.",6.8,11901,2021
