Movie_id,Title,Director,Actor1,Actor2,Actor3,Genre,Overview,Ratings,Votes,Year
465086,The Grudge,Nicolas Pesce,Andrea Riseborough,DemiÃ¡n Bichir,John Cho,Horror Mystery,"After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.",4.4,28526,2020
443791,Underwater,William Eubank,Kristen Stewart,Vincent Cassel,Jessica Henwick,Horror Sci-Fi Action Adventure,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",5.9,92115,2020
526019,Like a Boss,Miguel Arteta,Tiffany Haddish,Rose Byrne,Salma Hayek,Comedy,"Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle.",4.7,15040,2020
418533,Three Christs,Jon Avnet,Richard Gere,Peter Dinklage,Walton Goggins,Drama,Dr. Alan Stone breaks new ground for treatment of the mentally ill through an experiment on three paranoid schizophrenic patients who believe they are Jesus Christ.,6.2,3616,2020
634904,Inherit the Viper,Anthony Jerjen,Josh Hartnett,Margarita Levieva,Chandler Riggs,Crime Thriller Drama,"Since the death of their father, the Riley siblings have kept their heads above water by illegally dealing in painkillers. Josie is managing the business with an iron fist, when her brother, War veteran Kip, is concerned that the risky business is increasingly turning them into outsiders in their small community. While Kip wants to keep his younger brother out of their illegal endeavors, his younger brother is already making plans of his own.",5.2,1752,2020
477036,The Sonata,Andrew Desmond,Freya Tingley,Simon Abkarian,Rutger Hauer,Horror Thriller Mystery,"After a gifted musician inherits a mansion after her long lost father dies under mysterious circumstances, she discovers his last musical masterpiece riddled with cryptic symbols that unravels an evil secret, triggering dark forces that reach beyond her imagination.",5.2,1591,2020
527534,The Murder of Nicole Brown Simpson,Daniel Farrands,Mena Suvari,Nick Stahl,Taryn Manning,Thriller Drama Crime,"In 1994 Nicole Brown Simpson and her friend Ronald Goldman were brutally murdered in her Los Angeles home by whom most believe to be O.J Simpson. But what role did Glen Rogers, also known as the Casanova Killer play in their death?",2.5,1858,2020
11220,Angels Fallen,Ali Zamani,Nicola Posener,Houston Rhines,Michael Teh,Action Romance Crime,Two tales of crimes intertwine in present-day Hong Kong.,2.7,1494,2020
38700,Bad Boys for Life,Bilall Fallah,Will Smith,Martin Lawrence,Vanessa Hudgens,Thriller Action Crime,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",6.5,171340,2020
448119,Dolittle,Stephen Gaghan,Robert Downey Jr.,Antonio Banderas,Michael Sheen,Family Comedy Fantasy Adventure,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen VictoriaÃ¢ÂÂs England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",5.6,69525,2020
651070,A Fall from Grace,Tyler Perry,Crystal R. Fox,Phylicia Rashad,Bresha Webb,Drama Thriller Mystery,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work.",5.9,16675,2020
522627,The Gentlemen,Guy Ritchie,Matthew McConaughey,Charlie Hunnam,Henry Golding,Comedy Crime,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that heÃ¢ÂÂs looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",7.8,377448,2020
492611,The Turning,Floria Sigismondi,Mackenzie Davis,Finn Wolfhard,Brooklynn Prince,Horror Thriller,"A young woman quits her teaching job to be a private tutor for two wealthy young kids, but soon starts to suspect thereÃ¢ÂÂs more to their house than what meets the eye.",3.9,15860,2020
442065,The Last Full Measure,Todd Robinson,Sebastian Stan,Christopher Plummer,William Hurt,Drama Action War,"The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman.",6.8,13719,2020
197725,John Henry,Will Forbes,Terry Crews,Ludacris,Jamila Velazquez,Animation Drama Family,"A larger-than-life tale about the African-American hero born with a hammer in his hand. Join John Henry on a scenic journey from cotton country to the wilderness, where he finds men of all colors working together to build a great railroad.",3.6,2509,2020
466622,The Rhythm Section,Reed Morano,Blake Lively,Jude Law,Sterling K. Brown,Action Thriller,"When she discovers the plane crash that claimed the lives of her family was no accident, Stephanie Patrick enters the dark, complex world of international espionage seeking vengeance. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear.",5.4,19385,2020
60304,Gretel & Hansel,Oz Perkins,Sophia Lillis,Sammy Leakey,Charles Babalola,Fantasy Horror Action,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",5.5,33328,2020
627463,The Assistant,Kitty Green,Julia Garner,Matthew macfadyen,Makenzie Leigh,Drama,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",5.4,25,2020
495764,Birds of Prey,Cathy Yan,Margot Robbie,Mary Elizabeth Winstead,Jurnee Smollett-Bell,Action Crime,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",6.1,259015,2020
474764,The Lodge,Severin Fiala,Riley Keough,Jaeden Martell,Lia McHugh,Drama Horror Thriller,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",6,54717,2020
550440,Timmy Failure: Mistakes Were Made,Tom McCarthy,Winslow Fegley,Ophelia Lovibond,Craig Robinson,Family Mystery Comedy Fantasy,"An 11-year old boy believes that he is the best detective in town and runs the agency Total Failures with his best friend, an imaginary 1,200 pound polar bear.",6,3294,2020
653601,Horse Girl,Jeff Baena,Alison Brie,Debby Ryan,John Paul Reynolds,Drama,"A socially awkward woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.",6,19539,2020
565426,To All the Boys: P.S. I Still Love You,Michael Fimognari,Lana Condor,Noah Centineo,Jordan Fisher,Romance Comedy,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,6,44685,2020
454626,Sonic the Hedgehog,Jeff Fowler,James Marsden,Ben Schwartz,Tika Sumpter,Action Sci-Fi Comedy Family,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now itÃ¢ÂÂs super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using SonicÃ¢ÂÂs unique power for world domination.",6.5,154604,2020
539537,Fantasy Island,Jeff Wadlow,Michael PeÃ±a,Maggie Q,Lucy Hale,Horror Fantasy Adventure Mystery,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",4.9,56551,2020
589049,The Photograph,Stella Meghie,Issa Rae,Lakeith Stanfield,Chelsea Peretti,Drama Romance,"When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",6.1,6057,2020
560391,Downhill,Jim Rash,Julia Louis-Dreyfus,Will Ferrell,Miranda Otto,Drama Comedy,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",4.9,13537,2020
663255,Spy Intervention,Drew Mylrea,Drew Van Acker,Poppy Delevingne,Natasha Bassett,Action Adventure Comedy,"When the world's greatest spy meets the woman of his dreams, he abandons his adventurous existence and settles into the security of suburbia.",3.9,1982,2020
520390,The Kindness of Strangers,Lone Scherfig,Andrea Riseborough,Tahar Rahim,Zoe Kazan,Drama,"Clara and her two sons escape from her abusive husband with little more than their car and plan to start over in New York. After the car towed away, the family meets Alice, who gets them into an emergency shelter. While stealing food at a Russian restaurant called Ã¢ÂÂWinter PalaceÃ¢ÂÂ, Clara meets Marc, who has been given the chance to help the old eatery regain its former glory. The Ã¢ÂÂWinter PalaceÃ¢ÂÂ soon becomes a place of unexpected encounters between people who are all undergoing some sort of crisis and whom fate has now brought together.",6.5,4898,2020
481848,The Call of the Wild,Chris Sanders,Harrison Ford,Omar Sy,Cara Gee,Adventure Family Drama,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled teamÃ¢ÂÂand later its leaderÃ¢ÂÂBuck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",6.7,54378,2020
12254,Emma,Autumn de Wilde,Anya Taylor-Joy,Johnny Flynn,Josh O'Connor,Comedy Drama Romance TV Movie,"Emma Woodhouse has a rigid sense of propriety as regards matrimonial alliances. Unfortunately she insists on matchmaking for her less forceful friend, Harriet, and so causes her to come to grief. Through the sharp words of Mr. Knightley, and the example of the opinionated Mrs. Elton, someone not unlike herself, Emma's attitudes begin to soften.",6.7,60640,2020
505225,The Last Thing He Wanted,Dee Rees,Anne Hathaway,Ben Affleck,Rosie Perez,Drama Thriller,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",4.3,16460,2020
555974,Brahms: The Boy II,William Brent Bell,Katie Holmes,Owain Yeoman,Christopher Convery,Horror Mystery Thriller,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",4.7,19946,2020
526007,The Night Clerk,Michael Cristofer,Tye Sheridan,Ana de Armas,Helen Hunt,Thriller Crime Drama,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",5.6,18115,2020
566927,Impractical Jokers: The Movie,Chris Henchy,Brian Quinn,Joe Gatto,Sal Vulcano,Comedy,The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers.,5.8,7095,2020
570670,The Invisible Man,Leigh Whannell,Elisabeth Moss,Aldis Hodge,Storm Reid,Thriller Sci-Fi Horror,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",7.1,248316,2020
342470,All the Bright Places,Brett Haley,Elle Fanning,Justice Smith,Alexandra Shipp,Romance Drama,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,6.6,37091,2020
399363,Wendy,Benh Zeitlin,Yashua Mack,Devin France,Gage Naquin,Drama Fantasy,"A re-imagining of ""Peter Pan"" from the point of view of Wendy Darling, who finds herself lost on a mysterious island where aging and time have come unglued. She must fight to save her family, her freedom and the joyous spirit of youth.",5.7,3681,2020
457335,Guns Akimbo,Jason Lei Howden,Daniel Radcliffe,Samara Weaving,Ned Dennehy,Action Comedy,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter.",6.3,67887,2020
508439,Onward,Dan Scanlon,Tom Holland,Chris Pratt,Julia Louis-Dreyfus,Family Animation Adventure Comedy Fantasy,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",7.4,164949,2020
49009,The Way Back,Gavin O'Connor,Ben Affleck,Al Madrigal,Michaela Watkins,Drama Adventure History,"At the dawn of WWII, several men escape from a Russian gulagÃ¢ÂÂto take a perilous and uncertain journey to freedom as they cross deserts, mountains and several nations.",6.7,51589,2020
581600,Spenser Confidential,Peter Berg,Mark Wahlberg,Winston Duke,Alan Arkin,Comedy Action Thriller,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",6.2,95290,2020
627725,The Banker,George Nolfi,Anthony Mackie,Nicholas Hoult,Nia Long,Drama,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integrationÃ¢ÂÂand equal access to the American Dream.",7.3,33827,2020
566872,The Burnt Orange Heresy,Giuseppe Capotondi,Claes Bang,Elizabeth Debicki,Mick Jagger,Mystery Thriller Crime,"Hired to steal a rare painting from one of the most enigmatic painters of all time, an ambitious art dealer becomes consumed by his own greed and insecurity as the operation spins out of control.",6.1,5970,2020
586461,Swallow,Carlo Mirabella-Davis,Haley Bennett,Austin Stowell,Elizabeth Marvel,Drama Thriller,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.",6.5,27393,2020
558582,First Cow,Kelly Reichardt,John Magaro,Orion Lee,Toby Jones,Drama Western,"In the 1820s, a taciturn loner and skilled cook travels west to Oregon Territory, where he meets a Chinese immigrant also seeking his fortune. Soon the two team up on a dangerous scheme to steal milk from the wealthy landownerÃ¢ÂÂs prized Jersey cow Ã¢ÂÂ the first, and only, in the territory.",7.1,21124,2020
338762,Bloodshot,Dave S. F. Wilson,Vin Diesel,Eiza GonzÃ¡lez,Sam Heughan,Action Sci-Fi Adventure,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machineÃ¢ÂÂ'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",5.7,83032,2020
514847,The Hunt,Craig Zobel,Betty Gilpin,Ike Barinholtz,Amy Madigan,Action Thriller Horror,"Twelve strangers wake up in a clearing. They don't know where they areÃ¢ÂÂor how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",6.5,124665,2020
585244,I Still Believe,Erwin Brothers,KJ Apa,Britt Robertson,Shania Twain,Music Drama Romance,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,6.5,13255,2020
567970,Lost Girls,Liz Garbus,Amy Ryan,Thomasin McKenzie,Lola Kirke,Drama Mystery Thriller History,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered prostitutes.",6.2,24220,2020
382748,Stargirl,Julia Hart,Grace VanderWaal,Graham Verchere,Giancarlo Esposito,Comedy Drama Romance Family,"Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",7.2,20131,2020
567714,The Roads Not Taken,Sally Potter,Javier Bardem,Elle Fanning,Laura Linney,Drama,"The film follows 24 hours in the life of father and daughter Leo and Molly, as they weave their way around New York City, until their ordinary but stressful day takes on a hallucinatory and epic quality.",5.2,2762,2020
595671,Never Rarely Sometimes Always,Eliza Hittman,Sidney Flanigan,Talia Ryder,Theodore Pellerin,Drama,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.,7.4,30570,2020
539617,Big Time Adolescence,Jason Orley,Pete Davidson,Griffin Gluck,Jon Cryer,Comedy,"A seemingly bright and mostly innocent 16-year-old named Mo attempts to navigate high school under the guidance of his best friend Zeke, an unmotivated-yet-charismatic college dropout. Although Zeke genuinely cares about Mo, things start to go awry as he teaches Mo nontraditional life lessons in drug dealing, partying, and dating. Meanwhile, MoÃ¢ÂÂs well-meaning dad tries to step in and take back the reins of his sonÃ¢ÂÂs upbringing.",6.9,15459,2020
535987,Lost Transmissions,Katharine O'Brien,Simon Pegg,Juno Temple,Alexandra Daddario,Drama,"When an acclaimed music producer goes off his medication for schizophrenia, his friends chase him though the LA music scene to help commit him to a psychiatric hospital, revealing the troubling inadequacies of the mental health care system.",5.1,1189,2020
491926,Resistance,Jonathan Jakubowicz,Jesse Eisenberg,Ed Harris,ClÃ©mence Poesy,War History Drama,The story of mime Marcel Marceau as he works with a group of Jewish boy scouts and the French Resistance to save the lives of ten thousand orphans during World War II.,6.5,8616,2020
660609,Uncorked,Prentice Penny,Mamoudou Athie,Courtney B. Vance,Niecy Nash,Drama Comedy,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.,6.4,6890,2020
458305,Vivarium,Lorcan Finnegan,Imogen Poots,jesse Eisenberg,Senan Jennings,Sci-Fi Thriller Mystery Horror,"A young woman and her fiancÃÂ© are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",5.9,70937,2020
130739,Coffee & Kareem,Michael Dowse,Ed Helms,Taraji P. Henson,Betty Gilpin,Drama Comedy,A fateful day pushes an aimless college dropout to stop wasting his time and finally engage with life.,5.2,14400,2020
446893,Trolls World Tour,Walt Dohrn,Anna Kendrick,Justin Timberlake,Rachel Bloom,Family Animation Comedy Fantasy Adventure Music,"Queen Poppy and Branch make a surprising discovery Ã¢ÂÂ there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",6.1,26997,2020
624808,Love Wedding Repeat,Dean Craig,Olivia Munn,Sam Claflin,Freida Pinto,Comedy Romance,"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day.",5.6,21849,2020
637157,The Main Event,Jay Karas,Seth Carr,Tichina Arnold,Ken Marino,Family Comedy,"After discovering a magical mask, an 11-year-old aspiring wrestler enters a competition to become the next WWE superstar by using special powers from a magical mask.",4.8,2597,2020
546724,We Summon the Darkness,Marc Meyers,Alexandra Daddario,Keean Johnson,Logan Miller,Horror Thriller,Three best friends attending a heavy-metal show cross paths with sadistic killers after they travel to a secluded country home for an after party.,5.2,11643,2020
686142,The Lost Husband,Vicky Wight,Leslie Bibb,Josh Duhamel,Nora Dunn\,Drama Romance,"Trying to put her life back together after the death of her husband, Libby and her children move to her estranged Aunt's goat farm in central Texas.",6.1,5451,2020
684420,Corona Zombies,Charles Band,Cody Renee Cameron,Russell Coker,Beverly Swanson,Horror Comedy,"Ditsy damsels in distress, toilet paper famine, inept world leaders, mass-media gone wild, a virus from Hell and hordes of ghouls hungry for human flesh combine in Full Moon's maniacal horror comedy hybrid CORONA ZOMBIES!",2.5,689,2020
653744,Sergio,Greg Barker,Wagner Moura,Ana de Armas,Garret Dillahunt,Drama,"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Brazilian SÃÂ©rgio Vieira de Mello hangs in the balance during the most treacherous mission of his career.",6.2,10740,2020
560044,The Willoughbys,Kris Pearn,Will Forte,Maya Rudolph,Alessia Cara,Animation Comedy Family,"When the four Willoughby children are abandoned by their selfish parents, they must learn how to adapt their Old-Fashioned values to the contemporary world in order to create something new: The Modern Family.",6.4,21020,2020
545609,Extraction,Sam Hargrave,Chris Hemsworth,Rudhraksh Jaiswal,Randeep Hooda,Action Thriller,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",6.8,254410,2020
693594,Braking for Whales,Sean McEwen,Tom Felton,Tammin Sursok,Wendi McLendon-Covey,Drama Comedy,"Star and Brandon, estranged brother and sister, are brought together after their mother's recent death and her absurd final request to dispose of her ashes in the body of a whale. With no choice or face losing their much-needed inheritance - they embark on a road trip to Texas where they not only encounter adventure, but also encounter each other.",5,525,2020
530723,Bad Education,Cory Finley,Hugh Jackman,Allison Janney,Geraldine Viswanathan,Drama Crime History,"A superintendent of a school district works for the betterment of the studentÃ¢ÂÂs education when an embezzlement scheme is discovered, threatening to destroy everything.",7.1,42847,2020
